CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14731,47,3,380.02,3,3,2,8,Regular
14732,8,8,2686.34,5,5,5,15,High Value
14733,16,12,9451.54,4,5,5,14,High Value
14735,4,31,5792.69,5,5,5,15,High Value
14737,4,3,1164.55,5,3,4,12,Potential
14738,43,7,1289.94,3,5,4,12,Loyal
14739,4,7,3899.1,5,5,5,15,High Value
14740,197,3,1423.21,1,3,4,8,At Risk
14741,12,6,1400.34,5,5,4,14,High Value
14744,16,7,1088.53,4,5,4,13,High Value
14745,113,5,1167.16,2,4,4,10,At Risk
14747,249,1,294.3,1,1,2,4,Hibernating
14748,29,5,1318.85,4,4,4,12,High Value
14752,44,1,389.64,3,1,2,6,Regular
14753,87,1,563.15,2,1,3,6,Hibernating
14754,45,2,638.05,3,3,3,9,Regular
14755,10,11,4965.38,5,5,5,15,High Value
14756,15,1,738.96,4,1,3,8,New
14757,75,1,420.5,2,1,2,5,Hibernating
14758,145,4,1484.06,2,4,4,10,At Risk
14759,5,3,1625.97,5,3,4,12,Potential
14760,297,1,53.8,1,1,1,3,Hibernating
14761,59,2,255.9,3,3,2,8,Regular
14762,264,1,300.52,1,1,2,4,Hibernating
14764,47,1,250.55,3,1,2,6,Regular
14765,29,3,254.11,4,3,2,9,Potential
14766,8,6,2423.07,5,5,5,15,High Value
14768,17,2,139.5,4,3,1,8,Potential
14769,3,8,10382.18,5,5,5,15,High Value
14770,232,2,876.42,1,3,3,7,At Risk
14772,112,1,139.26,2,1,1,4,Hibernating
14775,58,3,1011.9,3,3,4,10,Regular
14776,51,11,2195.58,3,5,5,13,Loyal
14778,127,2,730.86,2,3,3,8,At Risk
14779,281,3,386.15,1,3,2,6,Regular
14780,55,2,447.68,3,3,2,8,Regular
14782,320,1,200.1,1,1,1,3,Hibernating
14784,26,2,289.99,4,3,2,9,Potential
14785,10,2,77.4,5,3,1,9,Potential
14788,7,2,679.44,5,3,3,11,Potential
14789,29,1,197.64,4,1,1,6,New
14790,17,4,745.06,4,4,3,11,Loyal
14793,21,1,214.14,4,1,1,6,New
14794,3,7,1272.11,5,5,4,14,High Value
14795,166,1,131.45,2,1,1,4,Hibernating
14796,1,17,7790.95,5,5,5,15,High Value
14798,53,3,173.74,3,3,1,7,Regular
14799,51,1,157.7,3,1,1,5,Regular
14800,48,12,4228.39,3,5,5,13,Loyal
14801,61,1,189.34,3,1,1,5,Regular
14803,162,3,845.55,2,3,3,8,At Risk
14804,9,1,353.27,5,1,2,8,New
14805,15,4,546.4,4,4,3,11,Loyal
14806,75,1,193.39,2,1,1,4,Hibernating
14808,40,8,2277.8,3,5,5,13,Loyal
14810,41,11,2085.33,3,5,5,13,Loyal
14813,370,2,152.88,1,3,1,5,Regular
14815,37,2,778.5,3,3,3,9,Regular
14816,197,1,271.85,1,1,2,4,Hibernating
14817,200,2,1010.34,1,3,4,8,At Risk
14818,74,3,657.8,2,3,3,8,At Risk
14819,64,2,272.07,3,3,2,8,Regular
14820,21,4,507.29,4,4,3,11,Loyal
14821,367,1,48.8,1,1,1,3,Hibernating
14823,180,3,321.43,1,3,2,6,Regular
14824,10,4,1127.71,5,4,4,13,High Value
14825,4,12,2221.01,5,5,5,15,High Value
14828,197,3,2139.76,1,3,5,9,At Risk
14829,29,4,644.65,4,4,3,11,Loyal
14830,53,1,188.03,3,1,1,5,Regular
14834,18,6,1698.35,4,5,4,13,High Value
14836,10,3,102.45,5,3,1,9,Potential
14837,90,4,1641.2,2,4,4,10,At Risk
14840,268,1,62.85,1,1,1,3,Hibernating
14841,53,6,3295.76,3,5,5,13,Loyal
14842,44,4,2456.8,3,4,5,12,Loyal
14844,64,4,3189.81,3,4,5,12,Loyal
14847,149,1,309.4,2,1,2,5,Hibernating
14849,22,25,7904.28,4,5,5,14,High Value
14850,312,1,278.15,1,1,2,4,Hibernating
14851,23,2,511.35,4,3,3,10,Potential
14852,58,6,2836.69,3,5,5,13,Loyal
14853,24,2,463.05,4,3,2,9,Potential
14854,78,7,2730.09,2,5,5,12,At Risk
14855,119,2,645.65,2,3,3,8,At Risk
14856,36,3,1290.53,3,3,4,10,Regular
14857,60,2,1165.65,3,3,4,10,Regular
14859,13,4,1352.04,5,4,4,13,High Value
14860,19,1,168.62,4,1,1,6,New
14861,52,1,125.79,3,1,1,5,Regular
14862,26,2,841.2,4,3,3,10,Potential
14863,29,1,266.76,4,1,2,7,New
14865,7,2,52.2,5,3,1,9,Potential
14866,11,11,14160.95,5,5,5,15,High Value
14867,186,3,701.33,1,3,3,7,At Risk
14868,3,8,2939.64,5,5,5,15,High Value
14869,9,2,717.7,5,3,3,11,Potential
14870,262,1,327.25,1,1,2,4,Hibernating
14871,3,4,501.28,5,4,3,12,Loyal
14873,210,1,519.68,1,1,3,5,Hibernating
14875,108,2,1457.67,2,3,4,9,At Risk
14878,13,9,1476.09,5,5,4,14,High Value
14880,77,3,690.59,2,3,3,8,At Risk
14881,20,1,255.4,4,1,2,7,New
14882,27,2,589.7,4,3,3,10,Potential
14883,19,6,756.64,4,5,3,12,Loyal
14885,132,1,765.32,2,1,3,6,Hibernating
14886,253,1,364.8,1,1,2,4,Hibernating
14887,79,1,1862.0,2,1,4,7,Hibernating
14888,207,1,369.2,1,1,2,4,Hibernating
14889,336,1,135.9,1,1,1,3,Hibernating
14890,254,1,125.65,1,1,1,3,Hibernating
14891,148,2,554.38,2,3,3,8,At Risk
14893,10,2,1237.85,5,3,4,12,Potential
14894,85,1,655.75,2,1,3,6,Hibernating
14895,8,20,11020.26,5,5,5,15,High Value
14896,205,2,468.77,1,3,2,6,Regular
14897,8,4,1366.38,5,4,4,13,High Value
14898,23,6,1194.11,4,5,4,13,High Value
14901,11,9,1414.99,5,5,4,14,High Value
14902,26,1,314.11,4,1,2,7,New
14903,21,5,2729.18,4,4,5,13,High Value
14904,2,2,1025.44,5,3,4,12,Potential
14905,158,2,599.9,2,3,3,8,At Risk
14907,3,7,3478.85,5,5,5,15,High Value
14908,74,1,277.8,2,1,2,5,Hibernating
14910,3,4,389.86,5,4,2,11,Loyal
14911,1,198,128768.24,5,5,5,15,High Value
14912,17,2,867.85,4,3,3,10,Potential
14913,36,4,1227.43,3,4,4,11,Loyal
14915,91,2,258.83,2,3,2,7,Regular
14916,71,4,1264.84,3,4,4,11,Loyal
14918,116,2,1610.15,2,3,4,9,At Risk
14920,213,2,977.77,1,3,4,8,At Risk
14921,30,2,1316.07,4,3,4,11,Potential
14923,51,1,749.1,3,1,3,7,Regular
14924,246,1,310.05,1,1,2,4,Hibernating
14929,32,1,223.88,4,1,1,6,New
14930,109,3,2362.96,2,3,5,10,At Risk
14931,5,4,864.68,5,4,3,12,Loyal
14932,366,1,313.53,1,1,2,4,Hibernating
14934,82,2,1888.84,2,3,4,9,At Risk
14935,297,1,1784.71,1,1,4,6,Hibernating
14936,34,8,8117.42,3,5,5,13,Loyal
14937,57,3,1617.63,3,3,4,10,Regular
14944,30,12,5842.95,4,5,5,14,High Value
14946,14,1,100.9,4,1,1,6,New
14947,72,2,290.82,2,3,2,7,Regular
14948,23,6,1066.57,4,5,4,13,High Value
14950,19,1,361.25,4,1,2,7,New
14951,79,1,311.69,2,1,2,5,Hibernating
14952,60,11,7912.79,3,5,5,13,Loyal
14953,25,1,285.67,4,1,2,7,New
14954,12,1,294.85,5,1,2,8,New
14957,253,1,58.49,1,1,1,3,Hibernating
14958,147,3,483.73,2,3,3,8,At Risk
14959,64,4,684.97,3,4,3,10,Loyal
14960,8,2,221.27,5,3,1,9,Potential
14961,11,9,7006.58,5,5,5,15,High Value
14962,271,1,126.7,1,1,1,3,Hibernating
14963,10,5,1472.34,5,4,4,13,High Value
14964,247,1,206.21,1,1,1,3,Hibernating
14965,96,2,596.09,2,3,3,8,At Risk
14966,15,1,183.02,4,1,1,6,New
14967,50,1,463.8,3,1,2,6,Regular
14968,30,1,147.59,4,1,1,6,New
14970,68,4,1592.06,3,4,4,11,Loyal
14971,35,3,1097.98,3,3,4,10,Regular
14972,128,1,114.77,2,1,1,4,Hibernating
14973,107,3,1314.45,2,3,4,9,At Risk
14974,37,1,89.94,3,1,1,5,Regular
14975,57,1,279.94,3,1,2,6,Regular
14976,57,6,749.86,3,5,3,11,Loyal
14978,72,5,1921.37,2,4,4,10,At Risk
14981,246,1,102.12,1,1,1,3,Hibernating
14984,19,2,202.37,4,3,1,8,Potential
14985,198,2,292.01,1,3,2,6,Regular
14987,16,2,326.4,4,3,2,9,Potential
14988,212,1,334.54,1,1,2,4,Hibernating
14995,39,2,231.98,3,3,1,7,Regular
14997,46,3,540.98,3,3,3,9,Regular
14998,170,2,414.87,2,3,2,7,Regular
15000,48,1,490.52,3,1,3,7,Regular
15002,116,4,1641.76,2,4,4,10,At Risk
15004,147,1,1220.38,2,1,4,7,Hibernating
15005,16,28,6158.84,4,5,5,14,High Value
15006,51,1,475.43,3,1,3,7,Regular
15007,159,1,156.91,2,1,1,4,Hibernating
15009,12,3,1259.43,5,3,4,12,Potential
15010,36,1,308.94,3,1,2,6,Regular
15012,54,2,405.04,3,3,2,8,Regular
15014,43,2,257.67,3,3,2,8,Regular
15016,173,1,170.04,2,1,1,4,Hibernating
15017,34,1,125.58,3,1,1,5,Regular
15018,39,3,456.26,3,3,2,8,Regular
15019,267,1,252.81,1,1,2,4,Hibernating
15021,9,9,1829.23,5,5,4,14,High Value
15022,12,4,852.39,5,4,3,12,Loyal
15023,3,11,6661.91,5,5,5,15,High Value
15024,10,10,1636.43,5,5,4,14,High Value
15025,33,1,361.96,3,1,2,6,Regular
15026,80,3,464.2,2,3,2,7,Regular
15027,31,4,1051.95,4,4,4,12,High Value
15028,8,4,627.13,5,4,3,12,Loyal
15030,72,2,518.28,2,3,3,8,At Risk
15031,4,4,653.19,5,4,3,12,Loyal
15032,256,3,4464.1,1,3,5,9,At Risk
15033,5,10,2538.23,5,5,5,15,High Value
15034,16,8,4243.21,4,5,5,14,High Value
15035,90,1,252.73,2,1,2,5,Hibernating
15036,72,3,429.56,2,3,2,7,Regular
15038,59,6,645.84,3,5,3,11,Loyal
15039,10,47,19638.59,5,5,5,15,High Value
15041,170,1,179.93,2,1,1,4,Hibernating
15042,199,1,135.93,1,1,1,3,Hibernating
15043,31,1,537.0,4,1,3,8,New
15044,19,17,7563.88,4,5,5,14,High Value
15045,152,2,633.66,2,3,3,8,At Risk
15046,9,15,4921.71,5,5,5,15,High Value
15047,270,1,343.62,1,1,2,4,Hibernating
15048,65,4,377.52,3,4,2,9,Loyal
15049,274,1,121.17,1,1,1,3,Hibernating
15050,25,3,1682.77,4,3,4,11,Potential
15051,23,3,1383.36,4,3,4,11,Potential
15052,319,1,207.73,1,1,1,3,Hibernating
15053,5,3,693.95,5,3,3,11,Potential
15054,12,2,302.1,5,3,2,10,Potential
15057,275,2,1489.5,1,3,4,8,At Risk
15058,25,11,2102.54,4,5,5,14,High Value
15059,41,9,1325.82,3,5,4,12,Loyal
15060,8,4,293.0,5,4,2,11,Loyal
15061,4,48,54250.34,5,5,5,15,High Value
15062,71,4,987.86,3,4,4,11,Loyal
15063,213,1,370.8,1,1,2,4,Hibernating
15065,38,4,3135.98,3,4,5,12,Loyal
15066,53,1,760.59,3,1,3,7,Regular
15067,78,3,1744.76,2,3,4,9,At Risk
15068,46,2,553.36,3,3,3,9,Regular
15069,179,1,1109.53,2,1,4,7,Hibernating
15070,373,1,106.2,1,1,1,3,Hibernating
15071,94,2,982.07,2,3,4,9,At Risk
15073,10,3,612.43,5,3,3,11,Potential
15074,105,1,735.67,2,1,3,6,Hibernating
15075,78,1,773.03,2,1,3,6,Hibernating
15076,173,1,880.85,2,1,3,6,Hibernating
15078,7,32,9623.35,5,5,5,15,High Value
15079,213,4,893.66,1,4,3,8,At Risk
15081,22,5,487.35,4,4,3,11,Loyal
15083,257,1,88.2,1,1,1,3,Hibernating
15087,282,1,306.94,1,1,2,4,Hibernating
15088,21,2,1140.27,4,3,4,11,Potential
15089,10,6,2420.84,5,5,5,15,High Value
15090,308,1,381.32,1,1,2,4,Hibernating
15091,68,1,476.96,3,1,3,7,Regular
15092,215,2,457.81,1,3,2,6,Regular
15093,18,6,4410.14,4,5,5,14,High Value
15095,104,4,1364.7,2,4,4,10,At Risk
15096,43,1,219.39,3,1,1,5,Regular
15097,4,1,248.08,5,1,2,8,New
15098,182,3,39619.5,1,3,5,9,At Risk
15099,84,1,410.48,2,1,2,5,Hibernating
15100,334,3,635.1,1,3,3,7,At Risk
15101,9,2,310.03,5,3,2,10,Potential
15103,31,2,703.36,4,3,3,10,Potential
15104,197,2,968.64,1,3,4,8,At Risk
15105,18,7,2298.93,4,5,5,14,High Value
15106,18,5,1407.73,4,4,4,12,High Value
15107,311,6,260.0,1,5,2,8,Regular
15108,142,3,1150.75,2,3,4,9,At Risk
15109,246,1,463.75,1,1,2,4,Hibernating
15110,24,4,973.2,4,4,4,12,High Value
15111,29,3,1567.48,4,3,4,11,Potential
15113,10,3,3339.12,5,3,5,13,Potential
15114,30,10,2760.56,4,5,5,14,High Value
15115,18,1,340.11,4,1,2,7,New
15116,18,4,1352.75,4,4,4,12,High Value
15117,15,5,1550.13,4,4,4,12,High Value
15118,134,1,244.8,2,1,2,5,Hibernating
15119,246,1,266.4,1,1,2,4,Hibernating
15120,134,1,343.82,2,1,2,5,Hibernating
15121,50,2,457.72,3,3,2,8,Regular
15122,114,3,1612.13,2,3,4,9,At Risk
15123,7,2,2199.31,5,3,5,13,Potential
15124,23,2,184.19,4,3,1,8,Potential
15125,25,15,11117.05,4,5,5,14,High Value
15127,66,1,406.53,3,1,2,6,Regular
15128,60,4,1423.25,3,4,4,11,Loyal
15129,50,11,3447.4,3,5,5,13,Loyal
15130,170,1,330.11,2,1,2,5,Hibernating
15132,18,5,977.93,4,4,4,12,High Value
15133,128,3,982.42,2,3,4,9,At Risk
15134,15,8,1387.99,4,5,4,13,High Value
15135,239,1,127.15,1,1,1,3,Hibernating
15136,3,4,1282.45,5,4,4,13,High Value
15139,240,2,178.96,1,3,1,5,Regular
15140,52,7,2350.0,3,5,5,13,Loyal
15142,46,1,498.74,3,1,3,7,Regular
15143,226,1,259.45,1,1,2,4,Hibernating
15144,8,17,6530.04,5,5,5,15,High Value
15145,4,4,1194.73,5,4,4,13,High Value
15146,165,2,1313.66,2,3,4,9,At Risk
15147,240,1,608.65,1,1,3,5,Hibernating
15148,11,1,301.29,5,1,2,8,New
15149,134,1,520.8,2,1,3,6,Hibernating
15150,17,10,5280.83,4,5,5,14,High Value
15152,10,13,4684.24,5,5,5,15,High Value
15153,31,1,329.25,4,1,2,7,New
15154,75,1,224.73,2,1,1,4,Hibernating
15156,1,3,961.49,5,3,4,12,Potential
15157,4,3,1879.84,5,3,4,12,Potential
15158,45,1,401.4,3,1,2,6,Regular
15159,2,30,18573.68,5,5,5,15,High Value
15160,357,1,158.16,1,1,1,3,Hibernating
15163,18,2,304.47,4,3,2,9,Potential
15164,69,3,824.58,3,3,3,9,Regular
15165,373,1,487.75,1,1,3,5,Hibernating
15167,321,1,158.8,1,1,1,3,Hibernating
15168,26,1,106.56,4,1,1,6,New
15171,331,1,1034.5,1,1,4,6,Hibernating
15172,9,5,1624.05,5,4,4,13,High Value
15174,323,1,135.75,1,1,1,3,Hibernating
15175,72,1,224.14,2,1,1,4,Hibernating
15178,260,1,40.5,1,1,1,3,Hibernating
15179,18,5,2186.2,4,4,5,13,High Value
15180,367,1,87.5,1,1,1,3,Hibernating
15181,66,3,684.53,3,3,3,9,Regular
15182,154,2,622.85,2,3,3,8,At Risk
15184,29,2,402.2,4,3,2,9,Potential
15185,70,1,310.62,3,1,2,6,Regular
15186,14,2,411.41,4,3,2,9,Potential
15187,2,15,4655.08,5,5,5,15,High Value
15189,1,41,15802.14,5,5,5,15,High Value
15192,120,3,1044.32,2,3,4,9,At Risk
15193,61,1,499.32,3,1,3,7,Regular
15194,3,15,7521.17,5,5,5,15,High Value
15195,3,1,3861.0,5,1,5,11,New
15197,11,3,656.44,5,3,3,11,Potential
15198,92,2,193.64,2,3,1,6,Regular
15199,59,4,1268.7,3,4,4,11,Loyal
15201,87,5,927.84,2,4,4,10,At Risk
15203,26,6,1827.8,4,5,4,13,High Value
15204,357,1,316.58,1,1,2,4,Hibernating
15205,85,2,653.24,2,3,3,8,At Risk
15206,10,4,420.3,5,4,2,11,Loyal
15208,1,5,867.62,5,4,3,12,Loyal
15210,225,1,331.18,1,1,2,4,Hibernating
15211,60,2,894.41,3,3,3,9,Regular
15212,241,1,88.95,1,1,1,3,Hibernating
15213,319,2,325.05,1,3,2,6,Regular
15214,2,8,1661.44,5,5,4,14,High Value
15215,47,3,615.99,3,3,3,9,Regular
15216,88,1,96.6,2,1,1,4,Hibernating
15218,11,11,5756.89,5,5,5,15,High Value
15219,176,1,305.75,2,1,2,5,Hibernating
15220,52,6,1758.92,3,5,4,12,Loyal
15221,366,1,114.1,1,1,1,3,Hibernating
15222,319,1,585.0,1,1,3,5,Hibernating
15223,226,2,454.9,1,3,2,6,Regular
15224,358,2,310.48,1,3,2,6,Regular
15225,234,1,409.4,1,1,2,4,Hibernating
15226,311,1,154.41,1,1,1,3,Hibernating
15227,37,5,1219.4,3,4,4,11,Loyal
15228,66,4,3376.96,3,4,5,12,Loyal
15230,239,2,429.6,1,3,2,6,Regular
15232,113,2,612.06,2,3,3,8,At Risk
15234,277,1,197.0,1,1,1,3,Hibernating
15235,218,12,2247.51,1,5,5,11,At Risk
15236,299,1,321.05,1,1,2,4,Hibernating
15237,2,4,1412.32,5,4,4,13,High Value
15238,29,3,1056.54,4,3,4,11,Potential
15239,10,2,764.34,5,3,3,11,Potential
15240,45,5,1685.57,3,4,4,11,Loyal
15241,67,8,1738.59,3,5,4,12,Loyal
15243,74,1,316.68,2,1,2,5,Hibernating
15244,65,2,631.57,3,3,3,9,Regular
15245,134,3,2515.84,2,3,5,10,At Risk
15246,238,2,514.15,1,3,3,7,At Risk
15247,122,1,356.0,2,1,2,5,Hibernating
15249,32,13,6657.36,4,5,5,14,High Value
15251,9,11,10327.11,5,5,5,15,High Value
15252,36,2,740.78,3,3,3,9,Regular
15253,16,5,915.3,4,4,4,12,High Value
15254,127,1,300.36,2,1,2,5,Hibernating
15255,67,1,890.85,3,1,3,7,Regular
15256,149,1,98.45,2,1,1,4,Hibernating
15257,283,1,232.15,1,1,1,3,Hibernating
15258,169,2,623.16,2,3,3,8,At Risk
15260,100,7,1780.77,2,5,4,11,At Risk
15261,135,1,254.82,2,1,2,5,Hibernating
15262,324,1,178.95,1,1,1,3,Hibernating
15263,107,1,156.51,2,1,1,4,Hibernating
15264,64,1,393.74,3,1,2,6,Regular
15265,151,2,1506.12,2,3,4,9,At Risk
15266,338,1,119.3,1,1,1,3,Hibernating
15267,22,5,1717.36,4,4,4,12,High Value
15269,24,1,408.8,4,1,2,7,New
15270,16,7,2298.2,4,5,5,14,High Value
15271,7,15,2472.09,5,5,5,15,High Value
15272,57,2,721.94,3,3,3,9,Regular
15274,4,2,716.57,5,3,3,11,Potential
15275,38,1,609.19,3,1,3,7,Regular
15276,66,1,128.63,3,1,1,5,Regular
15277,47,1,255.9,3,1,2,6,Regular
15279,355,1,277.41,1,1,2,4,Hibernating
15280,172,1,113.12,2,1,1,4,Hibernating
15281,59,9,2239.95,3,5,5,13,Loyal
15286,50,1,240.55,3,1,1,5,Regular
15287,22,2,485.24,4,3,3,10,Potential
15288,43,5,2306.52,3,4,5,12,Loyal
15289,29,3,935.1,4,3,4,11,Potential
15290,5,18,7803.77,5,5,5,15,High Value
15291,26,14,4551.51,4,5,5,14,High Value
15292,201,1,178.39,1,1,1,3,Hibernating
15296,51,6,3610.31,3,5,5,13,Loyal
15297,10,3,635.04,5,3,3,11,Potential
15298,2,12,3774.1,5,5,5,15,High Value
15299,67,6,3901.0,3,5,5,13,Loyal
15300,64,1,496.44,3,1,3,7,Regular
15301,51,12,5007.72,3,5,5,13,Loyal
15303,290,1,574.02,1,1,3,5,Hibernating
15304,61,8,680.3,3,5,3,11,Loyal
15306,64,3,1174.35,3,3,4,10,Regular
15307,96,1,205.3,2,1,1,4,Hibernating
15308,274,1,302.27,1,1,2,4,Hibernating
15311,1,91,59284.19,5,5,5,15,High Value
15312,75,4,921.1,2,4,4,10,At Risk
15313,110,1,52.0,2,1,1,4,Hibernating
15314,199,1,327.97,1,1,2,4,Hibernating
15315,64,2,551.54,3,3,3,9,Regular
15316,327,1,165.0,1,1,1,3,Hibernating
15318,4,1,312.62,5,1,2,8,New
15319,284,1,204.5,1,1,1,3,Hibernating
15320,44,1,267.13,3,1,2,6,Regular
15321,71,3,2663.48,3,3,5,11,Regular
15322,86,1,602.97,2,1,3,6,Hibernating
15325,104,1,161.74,2,1,1,4,Hibernating
15326,334,1,311.71,1,1,2,4,Hibernating
15327,53,1,208.75,3,1,1,5,Regular
15329,39,3,1007.5,3,3,4,10,Regular
15330,32,2,714.96,4,3,3,10,Potential
15332,366,4,1661.06,1,4,4,9,At Risk
15333,208,1,1028.56,1,1,4,6,Hibernating
15334,157,3,347.87,2,3,2,7,Regular
15335,54,1,170.22,3,1,1,5,Regular
15339,66,2,557.57,3,3,3,9,Regular
15341,81,1,2020.52,2,1,5,8,Hibernating
15342,130,1,391.76,2,1,2,5,Hibernating
15343,87,1,364.5,2,1,2,5,Hibernating
15344,1,3,476.58,5,3,3,11,Potential
15345,46,1,367.69,3,1,2,6,Regular
15346,333,1,252.42,1,1,2,4,Hibernating
15347,366,1,201.6,1,1,1,3,Hibernating
15348,72,1,158.04,2,1,1,4,Hibernating
15349,158,2,463.91,2,3,2,7,Regular
15350,373,1,115.65,1,1,1,3,Hibernating
15351,12,7,1836.69,5,5,4,14,High Value
15353,255,2,770.12,1,3,3,7,At Risk
15355,29,2,277.05,4,3,2,9,Potential
15356,31,10,2718.03,4,5,5,14,High Value
15358,5,22,8235.65,5,5,5,15,High Value
15360,40,1,427.93,3,1,2,6,Regular
15361,362,1,418.92,1,1,2,4,Hibernating
15363,373,1,318.05,1,1,2,4,Hibernating
15364,96,2,913.19,2,3,4,9,At Risk
15365,26,7,1549.17,4,5,4,13,High Value
15366,75,2,602.51,2,3,3,8,At Risk
15367,57,4,1867.69,3,4,4,11,Loyal
15368,21,1,446.94,4,1,2,7,New
15370,41,7,2360.55,3,5,5,13,Loyal
15372,137,1,2007.4,2,1,5,8,Hibernating
15373,8,12,2213.11,5,5,5,15,High Value
15374,129,1,168.0,2,1,1,4,Hibernating
15376,40,3,1221.56,3,3,4,10,Regular
15379,169,7,3631.89,2,5,5,12,At Risk
15380,9,5,1682.36,5,4,4,13,High Value
15381,214,2,596.85,1,3,3,7,At Risk
15382,15,6,5927.86,4,5,5,14,High Value
15384,170,2,635.76,2,3,3,8,At Risk
15385,40,1,316.88,3,1,2,6,Regular
15386,186,1,394.14,1,1,2,4,Hibernating
15388,270,1,140.54,1,1,1,3,Hibernating
15389,172,1,500.0,2,1,3,6,Hibernating
15392,5,4,1515.73,5,4,4,13,High Value
15393,16,2,231.86,4,3,1,8,Potential
15394,10,4,2183.54,5,4,5,14,High Value
15395,326,1,107.45,1,1,1,3,Hibernating
15396,113,1,288.18,2,1,2,5,Hibernating
15397,290,1,94.0,1,1,1,3,Hibernating
15398,16,2,1339.63,4,3,4,11,Potential
15399,1,3,815.77,5,3,3,11,Potential
15400,92,5,666.7,2,4,3,9,At Risk
15402,149,2,626.35,2,3,3,8,At Risk
15405,189,1,349.1,1,1,2,4,Hibernating
15406,31,2,426.61,4,3,2,9,Potential
15407,34,4,1046.74,3,4,4,11,Loyal
15408,264,1,267.18,1,1,2,4,Hibernating
15410,84,8,3450.84,2,5,5,12,At Risk
15411,26,4,1336.43,4,4,4,12,High Value
15412,171,1,190.53,2,1,1,4,Hibernating
15414,10,3,774.9,5,3,3,11,Potential
15415,313,1,559.61,1,1,3,5,Hibernating
15416,65,4,3974.37,3,4,5,12,Loyal
15417,85,1,508.8,2,1,3,6,Hibernating
15419,25,1,135.86,4,1,1,6,New
15421,59,4,950.36,3,4,4,11,Loyal
15422,323,2,97.7,1,3,1,5,Regular
15423,38,1,43.5,3,1,1,5,Regular
15424,254,2,383.34,1,3,2,6,Regular
15426,19,5,1386.58,4,4,4,12,High Value
15427,33,3,1430.54,3,3,4,10,Regular
15428,15,1,93.78,4,1,1,6,New
15429,27,2,364.9,4,3,2,9,Potential
15432,23,1,171.19,4,1,1,6,New
15433,214,2,417.87,1,3,2,6,Regular
15434,8,5,997.48,5,4,4,13,High Value
15435,22,1,149.29,4,1,1,6,New
15436,12,3,1067.75,5,3,4,12,Potential
15437,262,1,200.16,1,1,1,3,Hibernating
15438,131,1,156.58,2,1,1,4,Hibernating
15440,55,3,383.68,3,3,2,8,Regular
15442,249,1,594.0,1,1,3,5,Hibernating
15443,2,7,3188.84,5,5,5,15,High Value
15444,9,2,1411.21,5,3,4,12,Potential
15445,264,1,113.5,1,1,1,3,Hibernating
15447,331,1,155.17,1,1,1,3,Hibernating
15448,313,1,494.64,1,1,3,5,Hibernating
15449,26,3,971.22,4,3,4,11,Potential
15450,30,1,429.84,4,1,2,7,New
15452,30,3,528.48,4,3,3,10,Potential
15453,2,7,1371.77,5,5,4,14,High Value
15454,362,1,179.1,1,1,1,3,Hibernating
15456,283,3,434.59,1,3,2,6,Regular
15457,262,1,237.07,1,1,1,3,Hibernating
15458,25,1,161.64,4,1,1,6,New
15460,354,1,214.26,1,1,1,3,Hibernating
15462,94,3,234.6,2,3,1,6,Regular
15463,29,1,126.14,4,1,1,6,New
15464,338,1,1044.65,1,1,4,6,Hibernating
15465,20,18,6945.02,4,5,5,14,High Value
15466,85,1,334.53,2,1,2,5,Hibernating
15467,9,3,511.88,5,3,3,11,Potential
15468,51,2,438.46,3,3,2,8,Regular
15469,50,2,504.5,3,3,3,9,Regular
15471,2,1,454.48,5,1,2,8,New
15472,113,1,371.56,2,1,2,5,Hibernating
15473,14,7,1465.2,4,5,4,13,High Value
15475,77,1,454.11,2,1,2,5,Hibernating
15478,40,2,1399.92,3,3,4,10,Regular
15480,116,1,905.5,2,1,3,6,Hibernating
15482,16,11,6353.52,4,5,5,14,High Value
15483,161,4,225.26,2,4,1,7,Regular
15484,1,4,3559.21,5,4,5,14,High Value
15485,30,3,2564.5,4,3,5,12,Potential
15488,93,1,91.32,2,1,1,4,Hibernating
15489,23,3,1090.03,4,3,4,11,Potential
15491,95,6,3090.85,2,5,5,12,At Risk
15492,28,2,659.46,4,3,3,10,Potential
15493,33,5,1918.86,3,4,4,11,Loyal
15494,21,2,1280.58,4,3,4,11,Potential
15497,18,2,1259.7,4,3,4,11,Potential
15498,3,27,13252.55,5,5,5,15,High Value
15500,8,4,1131.56,5,4,4,13,High Value
15502,16,10,5548.58,4,5,5,14,High Value
15503,363,1,141.04,1,1,1,3,Hibernating
15504,81,1,52.83,2,1,1,4,Hibernating
15505,53,5,3497.14,3,4,5,12,Loyal
15506,23,3,972.08,4,3,4,11,Potential
15507,172,1,475.86,2,1,3,6,Hibernating
15508,189,6,1000.27,1,5,4,10,At Risk
15510,331,1,250.0,1,1,2,4,Hibernating
15511,12,5,900.53,5,4,3,12,Loyal
15512,156,2,121.0,2,3,1,6,Regular
15513,33,19,14520.08,3,5,5,13,Loyal
15514,12,11,2907.45,5,5,5,15,High Value
15516,45,3,62.43,3,3,1,7,Regular
15517,233,1,267.03,1,1,2,4,Hibernating
15518,64,8,1897.75,3,5,4,12,Loyal
15520,2,1,343.5,5,1,2,8,New
15521,40,8,2699.65,3,5,5,13,Loyal
15522,33,2,397.99,3,3,2,8,Regular
15523,84,1,412.01,2,1,2,5,Hibernating
15524,25,1,440.0,4,1,2,7,New
